Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. Protein q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,MW [kDa],Gene Symbol,"Abundance Ratio: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance: F1: Light, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Light, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Light, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Light, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Light, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Light, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Light, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Light, Sample, I1, Insoluble_S59L-WT, 1","Abundance: F1: Heavy, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Heavy, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Heavy, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Heavy, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Heavy, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Heavy, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Heavy, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Heavy, Sample, I1, Insoluble_S59L-WT, 1",Modifications,WikiPathways,Reactome Pathways
FALSE,High,Master Protein,Q9QYG0,Protein NDRG2 [OS=Mus musculus],0,69.036,51,10,95,10,40.8,Ndrg2,5.997,2.932,0.000816934,0.014239732,9280857,6465492.5,5746887,5867930,6932957,9747834,10411754,7629953,38062428.75,42341613,42026502.75,32219591.25,11359183.25,28558003.25,44910058.75,22385887.5,Acetyl [N-Term],,
FALSE,High,Master Protein,Q99LC3,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial [OS=Mus musculus]",0,68.824,47,12,129,12,40.6,Ndufa10,1.693,0.516,0.009184933,0.011347549,58329047,32993480,21359976,46638233.5,82076807,140559442,109722400,74354059,95544711,57713508.5,42447219.5,61980995.5,32541841.25,63270241,72885253.5,43921735.25,,Oxidative phosphorylation; Electron transport chain,Complex I biogenesis
FALSE,High,Master Protein,Q60936,"Atypical kinase COQ8A, mitochondrial [OS=Mus musculus]",0,68.571,25,13,92,13,71.7,Coq8a,8.957,2.213,0.031490824,0.00519719,,701214.3125,3522341.375,2062763.5,19520237.5,20678686.5,23245712.5,18908034.5,15493490.25,9805438.5,15190268.5,11835320,32418363.13,44075247.25,64374511.5,43453374.5,,,Ubiquinol biosynthesis
FALSE,High,Master Protein,Q99JR5,Tubulointerstitial nephritis antigen-like [OS=Mus musculus],0,68.486,54,16,114,16,52.6,Tinagl1,0.063,0.063,0.000834843,4.43851E-05,15790682.38,7809240.859,5329151.039,7537188.828,5225979.742,4697068.961,6613499.477,4863750.359,549872.6875,425822.7578,477367.75,553949.2813,293555.2031,297612.7031,408111,388148.3828,,,
FALSE,High,Master Protein,Q3UQ84,"Threonine--tRNA ligase, mitochondrial [OS=Mus musculus]",0,68.465,31,20,102,20,81.6,Tars2,15.837,18.521,0.000315452,0.000199025,9058567.5,10715014.5,8833633.25,5235526.125,5924557.75,8766736.5,6285385.75,12308243,149411573.5,117513657.5,134330583.5,115973000.8,115538841.6,154205936.5,181400277.3,190759568.5,,,
FALSE,High,Master Protein,Q921I1,Serotransferrin [OS=Mus musculus],0,68.363,33,18,79,18,76.7,Tf,1000,1000,,,,,,1788494,,,,,24430383.06,47340138.25,30670933.94,37388976.25,6524606,31924182.94,19595710.5,23441068.13,,Iron homeostasis,Cargo recognition for clathrin-mediated endocytosis; Platelet degranulation ; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Transferrin endocytosis and recycling
FALSE,High,Master Protein,P11404,"Fatty acid-binding protein, heart [OS=Mus musculus]",0,68.173,77,11,264,11,14.8,Fabp3,1.296,0.682,0.060558805,0.358168179,210671439.9,401042323.1,317288968.5,255570176.4,270170220.5,365553545.3,421615898.3,170986818.8,302585212.9,414431696.4,377679557.8,360465527.3,146870088.7,214925471,333114794.6,252960926.3,Acetyl [N-Term]; Met-loss+Acetyl [N-Term],PPAR signaling pathway; Fatty acid beta-oxidation (streamlined),Triglyceride catabolism
FALSE,High,Master Protein,P82350,Alpha-sarcoglycan [OS=Mus musculus],0,67.702,53,15,148,15,43.3,Sgca,1000,0.369,,,,,4796037.5,,3081029.25,,,6870809.5,4099206,3286783.25,3108084.5,4987688,,2379471.5,,2535984.75,,,Formation of the dystrophin-glycoprotein complex (DGC)
FALSE,High,Master Protein,Q64337,Sequestosome-1 [OS=Mus musculus],0,67.035,48,10,48,10,48.1,Sqstm1,14.166,,0.016536321,,5722546.875,1163321.875,,2671295.5,,,,,43842620.5,25140776.5,15384575.75,24805058.5,,,,,,IL-1 signaling pathway,PINK1-PRKN Mediated Mitophagy; Pexophagy; Interleukin-1 signaling; KEAP1-NFE2L2 pathway; p75NTR recruits signalling complexes; NF-kB is activated and signals survival; NRIF signals cell death from the nucleus
FALSE,High,Master Protein,Q9CQ19,Myosin regulatory light polypeptide 9 [OS=Mus musculus],0,66.837,62,8,152,3,19.8,Myl9,,,,,,,,,,,,,,,,,,,,,,Striated muscle contraction,Smooth Muscle Contraction; RHO GTPases activate PAKs
FALSE,High,Master Protein,P47740,Aldehyde dehydrogenase family 3 member A2 [OS=Mus musculus],0,66.449,25,11,82,11,53.9,Aldh3a2,1.813,0.392,0.010858585,0.002473216,45039669.5,34191035.25,33389627.75,40302716,4591138.188,3441140.375,6263576.25,3721829.5,87464501.5,46053462.25,70695199.25,68213408,1260080.75,1363035.25,2425114,1661853.625,,Tryptophan metabolism,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane; RND2 GTPase cycle; RND1 GTPase cycle; Sphingolipid catabolism; Alpha-oxidation of phytanate; Class I peroxisomal membrane protein import
FALSE,High,Master Protein,Q62446,Peptidyl-prolyl cis-trans isomerase FKBP3 [OS=Mus musculus],0,66.44,41,7,119,7,25.1,Fkbp3,2.478,1.934,0.001281341,0.006551263,96892014,71233686.5,64013640.5,84161936,22750350.88,32907134,16688988.25,27834091,240675985.5,176051742.5,218841452.5,203686094,38737448.13,56521926.5,43764431.88,60606204.5,,,
FALSE,High,Master Protein,P30999,Catenin delta-1 [OS=Mus musculus],0,66.246,28,20,101,20,104.9,Ctnnd1,2.894,4.005,0.00028315,0.007311909,8576305,5319164,4822116.75,6038019,4203806.5,1618020,4733592.75,4313425.5,23155943.5,17280938,14961986.5,15676077,12189769.13,13817194.25,19177936.75,17076832,,EGFR1 signaling pathway; Wnt signaling pathway and pluripotency,Adherens junctions interactions; Degradation of CDH1; Regulation of CDH11 function; VEGFR2 mediated vascular permeability; Regulation of CDH1 Function
FALSE,High,Master Protein,Q9JIF9,Myotilin [OS=Mus musculus],0,65.966,45,17,80,17,55.3,Myot,1000,3.141,,0.000809794,,,,,11505967.5,22196645.25,8357454.75,10089043.5,2832022,,1291349.375,,33771773.75,62417207.5,34339546,33913657,Acetyl [N-Term],,
FALSE,High,Master Protein,P97351,Small ribosomal subunit protein eS1 [OS=Mus musculus],0,65.921,51,13,225,13,29.9,Rps3a,1.637,1.13,0.001160774,0.097147872,129363777.8,79730416.25,87820584.75,94099819.75,90451524.25,98203352.38,109193016.9,91441380.25,209030768,129666416.5,170044055,155035831.5,93085001,111855869.5,151362817,102579103.5,,Cytoplasmic ribosomal proteins,"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA; ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition"
FALSE,High,Master Protein,P84091,AP-2 complex subunit mu [OS=Mus musculus],0,65.795,40,15,122,15,49.6,Ap2m1,2.569,3.539,0.011594693,0.016516752,58230892.75,28519592.25,27827385.75,22582809,11787851.25,8481575,11733558.5,15330304.75,92479807,71979644.63,96829232.13,59049480,21184995,41990496,55056849.75,40919750,,,"Cargo recognition for clathrin-mediated endocytosis; VLDLR internalisation and degradation; MHC class II antigen presentation; Recycling pathway of L1; LDL clearance; Trafficking of GluR2-containing AMPA receptors; Retrograde neurotrophin signalling; Formation of annular gap junctions; WNT5A-dependent internalization of FZD4; WNT5A-dependent internalization of FZD2, FZD5 and ROR2"
FALSE,High,Master Protein,P51885,Lumican [OS=Mus musculus],0,65.729,38,10,101,10,38.2,Lum,0.409,0.522,0.001098695,0.002656159,113714742,85534286,57274044.25,128655615.8,17807562.13,19416446.13,25309583.38,76333088.75,47125534.5,31703082.75,29348508.25,51842374.5,8139641.75,11309738.13,15070363.5,35695637,,,Integrin cell surface interactions; Keratan sulfate degradation; Keratan sulfate biosynthesis
FALSE,High,Master Protein,Q8CIE6,Coatomer subunit alpha [OS=Mus musculus],0,65.598,21,19,75,19,138.3,Copa,10.276,118.546,0.002208246,0.035008109,4509918.25,1881415.125,1514005.125,1128772,,946606.3125,,943289.875,29926799.88,16458190.5,31057442.5,13626182.63,3107862.75,13302845.69,17863573.88,10061251.5,,,COPI-dependent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport
FALSE,High,Master Protein,Q3THE2,Myosin regulatory light chain 12B [OS=Mus musculus],0,65.498,51,8,151,3,19.8,Myl12b,1000,1000,,,,,,2697393.25,,,,,4038288.75,5141152.5,7410025,9159896,,3594052.5,5283638,4705902.5,,,Smooth Muscle Contraction; RHO GTPases activate PAKs
FALSE,High,Master Protein,P99027,Large ribosomal subunit protein P2 [OS=Mus musculus],0,65.073,77,7,90,7,11.6,Rplp2,5.573,4.601,0.00012086,0.005010823,27112840,24185377,18147948,30539643,13034480.5,12982980,5199566.5,17199825,162118771.8,122195167.9,121977283,158640472,44068439.25,61830966,49196218,76467062.75,,Cytoplasmic ribosomal proteins,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA; ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA; Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide
FALSE,High,Master Protein,P52825,"Carnitine O-palmitoyltransferase 2, mitochondrial [OS=Mus musculus]",0,64.741,34,16,110,16,73.9,Cpt2,4.982,0.569,0.006159483,0.002291061,2440014,1713335.625,4366539.5,1151132,14332728.5,17140710.25,21269704.25,12792200.25,13483265,7694249.875,10786810.5,7778398.75,6638140.875,10335938.25,12741049.25,6902325.75,,Fatty acid beta-oxidation; PPAR signaling pathway; Fatty acid beta-oxidation (streamlined); Mitochondrial long chain fatty acid beta-oxidation,Carnitine shuttle
FALSE,High,Master Protein,Q9CQA3,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial [OS=Mus musculus]",0,64.726,40,11,141,11,31.8,Sdhb,1.481,0.619,0.063248237,0.00615242,73836660.5,43359152.25,30411125.25,40290589.5,140386727.5,212101781.1,214913691,137752716.1,108666429.3,64659187.63,57152778.25,41336542,67618358,123185492.5,143357536.3,90738926.5,,Electron transport chain; TCA cycle,Maturation of TCA enzymes and regulation of TCA cycle; Citric acid cycle (TCA cycle)
FALSE,High,Master Protein,Q9QZF2,Glypican-1 [OS=Mus musculus],0,64.527,41,14,81,14,61.3,Gpc1,1000,1000,,,,,,2094295.375,,,,,26617078,20949376,26951689.5,30689101.5,6965933.625,2890603.25,14773566,14302077.5,,,Signaling by ROBO receptors; Cell surface interactions at the vascular wall; Retinoid metabolism and transport; Glycosaminoglycan-protein linkage region biosynthesis; HS-GAG biosynthesis; HS-GAG degradation
FALSE,High,Master Protein,Q70KF4,Cardiomyopathy-associated protein 5 [OS=Mus musculus],0,64.406,8,20,51,20,412.8,Cmya5,99.956,15.982,0.056030115,0.006588527,,,515979.0625,677753.5,1688313.875,1070084.75,,1133672.875,1329618.063,2229757.813,3549303,6771593.188,14419611,17354078.44,18064474.75,17855392.81,,,
FALSE,High,Master Protein,O08663,Methionine aminopeptidase 2 [OS=Mus musculus],0,64.358,31,12,107,12,52.9,Metap2,0.616,0.378,0.653576986,0.015961042,67469064.75,66057751.38,73895576.63,1267846.75,62814672,,82765848,77963404.63,45010730.38,37585049.38,41369651.72,45893700.53,15523103.06,23029974.88,32287695,28503022,,,"Inactivation, recovery and regulation of the phototransduction cascade"
FALSE,High,Master Protein,P09541,Myosin light chain 4 [OS=Mus musculus],0,64.236,69,12,57,10,21.1,Myl4,0.036,1.216,,,,3812678.75,,2717356.25,,,,152149300.5,,,,3529709.125,,,,184962613.8,,,Striated Muscle Contraction
FALSE,High,Master Protein,Q91VR2,"ATP synthase F(1) complex subunit gamma, mitochondrial [OS=Mus musculus]",0,64.135,31,9,223,9,32.9,Atp5f1c,0.815,0.282,0.02380605,0.000912377,466277396.8,254898324.1,241658046.9,217394460.8,688424414.5,939449618,1033332453,615086663.3,323956690,205246284.1,199274584.3,193901507.1,152335280.5,236868156.3,344948471,194269009.3,,Electron transport chain,Mitochondrial protein degradation; Formation of ATP by chemiosmotic coupling; Cristae formation
FALSE,High,Master Protein,P04117,"Fatty acid-binding protein, adipocyte [OS=Mus musculus]",0,63.878,57,9,142,9,14.6,Fabp4,0.998,0.698,0.642710774,0.075635365,91458305.75,131708037.8,90159204.13,88486617,103795202.9,122812626.4,155478972.8,103220310,76741723.25,129040008.3,96816620.88,89906171.5,61386619.5,72062827.75,148366700.4,84940123.25,Acetyl [N-Term]; Met-loss+Acetyl [N-Term],PPAR signaling pathway; Fatty acid beta-oxidation (streamlined); Adipogenesis genes,Triglyceride catabolism
FALSE,High,Master Protein,O70325,Phospholipid hydroperoxide glutathione peroxidase GPX4 [OS=Mus musculus],0,63.824,49,10,121,10,22.2,Gpx4,2.305,0.921,0.000955068,0.500916661,118562951.5,69047683.5,60335290.25,85297037.5,40776133.5,37477013.38,48899042.5,35169795.13,238935096,172612491.8,158572356.5,181243256,24812339.28,46432765.75,43823090.75,33279082,,Selenium metabolism / selenoproteins; Metapathway biotransformation; Selenium micronutrient network; Folic acid network; Glutathione metabolism; One-carbon metabolism and related pathways; Oxidative stress and redox pathway; Glutathione and one-carbon metabolism,Synthesis of 15-eicosatetraenoic acid derivatives; Synthesis of 12-eicosatetraenoic acid derivatives; Biosynthesis of D-series resolvins; Biosynthesis of E-series 18(S)-resolvins; Biosynthesis of aspirin-triggered D-series resolvins; Biosynthesis of E-series 18(R)-resolvins
FALSE,High,Master Protein,E9PWZ3,Large ribosomal subunit protein uL3-like [OS=Mus musculus],0,63.76,38,11,60,10,46.5,Rpl3l,1000,1.512,,0.093598355,,,,,23412365.75,61742081.75,48494390.25,24151572.75,2524560.5,,1190297.375,,36331929.25,61025750,71442132,53906716.75,,,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide; PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA; ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA
FALSE,High,Master Protein,Q9Z204,Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Mus musculus],0,63.618,47,12,117,12,34.4,Hnrnpc,3.878,2.903,0.00038301,0.001942411,30906350.38,23911882.75,18376179,36923516.5,17144865.5,13497826,20268254,20620015.25,125030163.8,88905752.5,89915665.75,125773816.5,40902156.25,39458809.13,80770838.5,59423015.25,,mRNA processing,mRNA Splicing - Major Pathway; Processing of Capped Intron-Containing Pre-mRNA; SUMOylation of RNA binding proteins; RHOBTB1 GTPase cycle; RHOBTB2 GTPase cycle
FALSE,High,Master Protein,Q64516,Glycerol kinase [OS=Mus musculus],0,63.046,34,16,70,16,61.2,Gk,0.983,0.001,0.508637529,,72863727,42528008.13,32659997.5,37406987.5,5051820.875,1077153.25,8056861.688,1481311.469,60093833.75,43204501,34742099.5,35552152.5,,,,,,Fatty acid beta-oxidation; PPAR signaling pathway; Triacylglyceride synthesis,Triglyceride biosynthesis
FALSE,High,Master Protein,Q9CR68,"Cytochrome b-c1 complex subunit Rieske, mitochondrial [OS=Mus musculus]",0,62.706,35,10,112,10,29.3,Uqcrfs1,0.948,0.418,0.170873872,0.014584303,108380347.5,62972131,32695872,77386158,117581667.5,161980489,115660441.3,76842166.75,107187696,57235093.88,32661628.5,66200690,25472546.38,66377748,61017398,32754758.25,,Electron transport chain,Respiratory electron transport; Complex III assembly
FALSE,High,Master Protein,Q5FW53,Myosin-binding protein H-like [OS=Mus musculus],0,62.667,55,12,19,12,38.7,Mybphl,84.674,3.045,0.163272103,0.137846546,,690509.4375,,1741210.75,1053132.625,1234789.375,,40351229,6332334.5,4950714.75,4435957.125,5506486.25,1205887.75,3947398.5,5756621,117015104.3,Acetyl [N-Term],,
FALSE,High,Master Protein,O54931,PALM2-AKAP2 fusion protein [OS=Mus musculus],0,62.564,20,16,86,16,120.7,Pakap,1000,1000,,,,,,,,,,,32590709.5,26121022.25,27060351.63,28520057.25,10875929.25,12123198.75,20036993.5,14351421.75,,,
FALSE,High,Master Protein,P63101,14-3-3 protein zeta/delta [OS=Mus musculus],0,62.257,46,13,123,9,27.8,Ywhaz,2.136,0.856,0.00211855,0.684820783,24860711.5,28386294,17505835.75,26255305.75,7172802,13721200.5,4912124.5,11587160.63,55937792.5,57565848,42075308,45087231.75,6483971.5,10611837.13,16125299.75,9382156.375,,IL-5 signaling pathway; TNF-alpha NF-kB signaling pathway; IL-3 signaling pathway; Myometrial relaxation and contraction pathways; Alpha 6 beta 4 integrin signaling pathway; Calcium regulation in cardiac cells,"TP53 Regulates Metabolic Genes; Activation of BAD and translocation to mitochondria ; RHO GTPases activate PKNs; Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex; Rap1 signalling; GP1b-IX-V activation signalling; Interleukin-3, Interleukin-5 and GM-CSF signaling; Deactivation of the beta-catenin transactivating complex; Regulation of localization of FOXO transcription factors; NOTCH4 Activation and Transmission of Signal to the Nucleus; KSRP (KHSRP) binds and destabilizes mRNA"
FALSE,High,Master Protein,P62754,Small ribosomal subunit protein eS6 [OS=Mus musculus],0,62.228,33,8,127,8,28.7,Rps6,1.607,1.178,0.00138155,0.202590687,123534928.6,73113387.19,78711618,76879249.44,76526472.06,97596671,94173813.19,92709820.69,193634728.8,116030946.8,149146261.3,125092383.8,72134713.75,104092111.4,143012261,120596548.8,,Cytoplasmic ribosomal proteins; B cell receptor signaling pathway; Focal adhesion: PI3K-Akt-mTOR signaling pathway; mRNA processing,"L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA; ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA; Protein hydroxylation; mTORC1-mediated signalling"
FALSE,High,Master Protein,Q8BH95,"Enoyl-CoA hydratase, mitochondrial [OS=Mus musculus]",0,62.179,38,9,169,9,31.5,Echs1,0.945,0.327,0.995711918,6.59369E-05,98571628.88,68021830.25,60312875.25,63733015.63,184246547,244553878.8,284522605,220815688,92681122.5,60875455.25,75270733.25,60583390,58438483,73526495.5,100249838,74515911.5,,Fatty acid beta-oxidation; Fatty acid biosynthesis; Fatty acid beta-oxidation (streamlined); Tryptophan metabolism,Branched-chain amino acid catabolism; Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA; Beta oxidation of octanoyl-CoA to hexanoyl-CoA; Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA; Beta oxidation of hexanoyl-CoA to butanoyl-CoA; Beta oxidation of butanoyl-CoA to acetyl-CoA
